token	case	degree	gend	lemma	mood	num	pers	pos	tense	voice	treated
Ζεύς	-	-	-	Ζεύς	-	-	-	n	-	-	Ζεύς
,	-	-	-	,	-	-	-	u	-	-	,
ἄμφω	-	-	-	ἄμφω	-	-	-	n	-	-	ἄμφω
δ	-	-	-	δέ	-	-	-	n	-	-	δ
᾽	-	-	-	̓	-	-	-	-	-	-	 ̓
ἐς	-	-	-	εἰς	-	-	-	n	-	-	ἐς
φιλότητα	-	-	-	φιλότης	-	s	-	n	-	-	φιλότητα
συνήγαγε	-	-	-	συνάγω	-	s	-	v	-	-	συνήγαγε
:	-	-	-	:	-	-	-	u	-	-	:
καὶ	-	-	-	καί	-	-	-	d	-	-	καὶ
τὰ	-	-	-	ὁ	-	-	-	d	-	-	τὰ
μὲν	-	-	-	μέν	-	-	-	d	-	-	μὲν
Ἑρμῆς	-	-	-	Ἑρμῆς	-	s	-	n	-	-	Ἑρμῆς
Λητοΐδην	-	-	-	Λητοίδης	-	s	-	n	-	-	Λητοΐδην
ἐφίλησε	-	-	-	φιλέω	-	s	-	v	-	-	ἐφίλησε
διαμπερὲς	-	-	-	διαμπερές	-	-	-	d	-	-	διαμπερὲς
ὡς	-	-	-	ὡς	-	-	-	d	-	-	ὡς
ἔτι	-	-	-	ἔτι	-	-	-	d	-	-	ἔτι
καὶ	-	-	-	καί	-	-	-	d	-	-	καὶ
νῦν	-	-	-	νῦν	-	-	-	d	-	-	νῦν
,	-	-	-	,	-	-	-	d	-	-	,
σήματ	-	-	-	σῆμα	-	-	-	d	-	-	σήματ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
ἐπεὶ	-	-	-	ἐπεί	-	-	-	d	-	-	ἐπεὶ
κίθαριν	-	-	-	κίθαρις	-	-	-	n	-	-	κίθαριν
μὲν	-	-	-	μέν	-	-	-	d	-	-	μὲν
Ἑκηβόλῳ	-	-	-	Ἑκηβόλος	-	s	-	n	-	-	Ἑκηβόλῳ
ἐγγυάλιξεν	-	-	-	ἐγγυαλίζω	-	s	-	v	-	-	ἐγγυάλιξεν
510ἱμερτήν	-	-	-	μορίζερτος	-	s	-	a	-	-	510ἱμερτήν
,	-	-	-	,	-	-	-	u	-	-	,
δεδαώς	-	-	-	δάω	-	s	-	v	-	-	δεδαώς
,	-	-	-	,	-	-	-	u	-	-	,
ὃ	-	-	-	ὅς	-	s	-	-	-	-	ὃ
δ	-	-	-	δέ	-	-	-	-	-	-	δ
᾽	-	-	-	̓	-	-	-	-	-	-	 ̓
ἐπωλένιον	-	-	-	ἐπωλένιος	-	s	-	a	-	-	ἐπωλένιον
κιθάριζεν	-	-	-	κιθαρίζω	-	s	-	v	-	-	κιθάριζεν
:	-	-	-	:	-	-	-	u	-	-	:
αὐτὸς	-	-	-	αὐτός	-	s	-	p	-	-	αὐτὸς
δ	-	-	-	δέ	-	-	-	n	-	-	δ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
αὖθ	-	-	-	αὖτε	-	-	-	a	-	-	αὖθ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
ἑτέρης	-	-	f	ἕτερος	-	s	-	a	-	-	ἑτέρης
σοφίης	-	-	f	σοφία	-	s	-	n	-	-	σοφίης
ἐκμάσσατο	-	-	-	ἐκμάζω	-	s	-	v	-	-	ἐκμάσσατο
τέχνην	a	-	f	τέχνη	-	s	-	n	-	-	τέχνην
:	-	-	-	:	-	-	-	u	-	-	:
συρίγγων	-	-	f	σῦριγξ	-	s	-	n	-	-	συρίγγων
ἐνοπὴν	-	-	f	ἐνοπή	-	s	-	n	-	-	ἐνοπὴν
ποιήσατο	-	-	-	ποιέω	-	s	-	v	-	-	ποιήσατο
τηλόθ	-	-	-	τηλόθι	-	s	-	d	-	-	τηλόθ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
ἀκουστήν	a	-	-	ἀκουστής	-	s	-	n	-	-	ἀκουστήν
.	-	-	-	.	-	-	-	u	-	-	.
καὶ	-	-	-	καί	-	-	-	c	-	-	καὶ
τότε	-	-	-	τότε	-	-	-	d	-	-	τότε
Λητοΐδης	-	-	-	Λητοίδης	-	s	-	n	-	-	Λητοΐδης
Ἑρμῆν	-	-	m	Ἑρμῆς	-	s	-	n	-	-	Ἑρμῆν
πρὸς	-	-	-	πρός	-	-	-	n	-	-	πρὸς
μῦθον	-	-	m	μῦθος	-	s	-	n	-	-	μῦθον
ἔειπε	-	-	-	εἶπον	-	s	-	v	-	-	ἔειπε
:	-	-	-	:	-	-	-	u	-	-	:
δείδια	-	-	-	δείδω	-	s	-	n	-	-	δείδια
,	-	-	-	,	-	-	-	u	-	-	,
Μαιάδος	-	-	-	Μαιάς	-	s	-	n	-	-	Μαιάδος
υἱέ	-	-	-	υἱός	-	s	-	n	-	-	υἱέ
,	-	-	-	,	-	-	-	u	-	-	,
διάκτορε	-	-	-	διάκτορος	-	s	-	n	-	-	διάκτορε
,	-	-	-	,	-	-	-	u	-	-	,
ποικιλομῆτα	-	-	-	ποικιλομήτης	-	s	-	n	-	-	ποικιλομῆτα
,	-	-	-	,	-	-	-	u	-	-	,
515μή	-	-	-		-	s	-	n	-	-	515μή
μοι	-	-	-	ἐγώ	-	s	-	n	-	-	μοι
ἅμα	-	-	-	ἅμα	-	-	-	n	-	-	ἅμα
κλέψῃς	-	-	-	κλέπτω	-	s	-	n	-	-	κλέψῃς
κίθαριν	-	-	-	κίθαρις	-	s	-	n	-	-	κίθαριν
καὶ	-	-	-	καί	-	-	-	n	-	-	καὶ
καμπύλα	-	-	-	καμπύλος	-	s	-	n	-	-	καμπύλα
τόξα	-	-	-	τόξον	-	s	-	n	-	-	τόξα
:	-	-	-	:	-	-	-	n	-	-	:
τιμὴν	a	-	-	τιμή	-	s	-	n	-	-	τιμὴν
γὰρ	-	-	-	γάρ	-	-	-	n	-	-	γὰρ
πὰρ	-	-	-	παρά	-	-	-	n	-	-	πὰρ
Ζηνὸς	-	-	m	Ζεύς	-	s	-	n	-	-	Ζηνὸς
ἔχεις	-	-	-	ἔχω	-	s	-	n	-	-	ἔχεις
ἐπαμοίβια	-	-	-	ἐπαμοίβιος	-	s	-	n	-	-	ἐπαμοίβια
ἔργα	-	-	-	ἔργον	-	p	-	n	-	-	ἔργα
θήσειν	-	-	-	τίθημι	-	-	-	n	-	-	θήσειν
ἀνθρώποισι	-	-	-	ἄνθρωπος	-	p	-	n	-	-	ἀνθρώποισι
κατὰ	-	-	-	κατά	-	-	-	n	-	-	κατὰ
χθόνα	a	-	f	χθών	-	s	-	n	-	-	χθόνα
πουλυβότειραν	a	-	f	πουλυβότειρα	-	s	-	n	-	-	πουλυβότειραν
.	-	-	-	.	-	-	-	u	-	-	.
ἀλλ	-	-	-	ἀλλά	-	-	-	d	-	-	ἀλλ
᾽	-	-	-	̓ ̓	-	-	-	p	-	-	 ̓
εἴ	-	-	-	εἰ	-	-	-	c	-	-	εἴ
μοι	-	-	-	ἐγώ	-	s	-	p	-	-	μοι
τλαίης	-	-	-	τλάω	-	s	-	v	-	-	τλαίης
γε	-	-	-	γε	-	-	-	d	-	-	γε
θεῶν	-	-	m	θέος	-	s	-	n	-	-	θεῶν
μέγαν	-	-	m	μέγας	-	s	-	a	-	-	μέγαν
ὅρκον	-	-	m	ὅρκος	-	s	-	n	-	-	ὅρκον
ὀμόσσαι	-	-	-	ὀμόσε	-	-	-	v	-	-	ὀμόσσαι
,	-	-	-	,	-	-	-	d	-	-	,
ἢ	-	-	-	ἤ	-	-	-	d	-	-	ἢ
κεφαλῇ	-	-	-	κεφαλή	-	s	-	n	-	-	κεφαλῇ
νεύσας	-	-	m	νεύω	-	s	-	v	-	-	νεύσας
ἢ	-	-	-	ἤ	-	-	-	d	-	-	ἢ
ἐπὶ	-	-	-	ἐπί	-	-	-	d	-	-	ἐπὶ
Στυγὸς	-	-	-	Στύξ	-	s	-	n	-	-	Στυγὸς
ὄβριμον	-	-	-	ὄβριμος	-	s	-	a	-	-	ὄβριμον
ὕδωρ	-	-	-	ὕδωρ	-	s	-	n	-	-	ὕδωρ
,	-	-	-	,	-	-	-	u	-	-	,
520πάντ	-	-	-	ἑππάς	-	-	-	a	-	-	520πάντ
᾽	-	-	-	̓ ̓	-	-	-	a	-	-	 ̓
ἂν	-	-	-	ἄν1	-	-	-	d	-	-	ἂν
ἐμῷ	-	-	n	ἐμός	-	s	-	a	-	-	ἐμῷ
θυμῷ	-	-	m	θυμός	-	s	-	n	-	-	θυμῷ
κεχαρισμένα	-	-	n	χαρίζομαι	-	-	-	v	-	-	κεχαρισμένα
καὶ	-	-	-	καί	-	-	-	d	-	-	καὶ
φίλα	-	-	-	φίλος	-	s	-	a	-	-	φίλα
ἔρδοις	-	-	-	ἔρδον	-	s	-	v	-	-	ἔρδοις
.	-	-	-	.	-	-	-	u	-	-	.
καὶ	-	-	-	καί	-	-	-	c	-	-	καὶ
τότε	-	-	-	τότε	-	-	-	d	-	-	τότε
Μαιάδος	-	-	-	Μαιάς	-	s	-	n	-	-	Μαιάδος
υἱὸς	-	-	m	υἱός	-	s	-	n	-	-	υἱὸς
ὑποσχόμενος	-	-	m	ὑπίσχομαι	-	s	-	v	-	-	ὑποσχόμενος
κατένευσε	-	-	-	κατανεύω	-	s	-	v	-	-	κατένευσε
,	-	-	-	,	-	-	-	u	-	-	,
μή	-	-	-	μή	-	-	-	d	-	-	μή
ποτ	-	-	-	ποτέ	-	-	-	d	-	-	ποτ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
ἀποκλέψειν	-	-	-	ἀποκλέπτω	-	-	-	v	-	-	ἀποκλέψειν
,	-	-	-	,	-	-	-	u	-	-	,
ὅσ	-	-	-	ὅς	-	-	-	p	-	-	ὅσ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
Ἑκηβόλος	-	-	-	Ἑκηβόλος	-	-	-	a	-	-	Ἑκηβόλος
ἐκτεάτισται	-	-	-	κτεατίζω	-	-	-	v	-	-	ἐκτεάτισται
,	-	-	-	,	-	-	-	u	-	-	,
μηδέ	-	-	-	μηδέ	-	-	-	d	-	-	μηδέ
ποτ	-	-	-	ποτέ	-	-	-	-	-	-	ποτ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
ἐμπελάσειν	-	-	-	ἐμπελάζω	-	-	-	v	-	-	ἐμπελάσειν
πυκινῷ	-	-	-	πυκινός	-	s	-	a	-	-	πυκινῷ
δόμῳ	-	-	-	δόμος	-	s	-	n	-	-	δόμῳ
:	-	-	-	:	-	-	-	u	-	-	:
αὐτὰρ	-	-	-	ἀτάρ	-	-	-	n	-	-	αὐτὰρ
Ἀπόλλων	-	-	m	Ἀπόλλων	-	-	-	n	-	-	Ἀπόλλων
Λητοΐδης	-	-	m	Λητοίδης	-	s	-	n	-	-	Λητοΐδης
κατένευσεν	-	-	-	κατανεύω	-	s	-	v	-	-	κατένευσεν
ἐπ	-	-	-	ἐπί	-	-	-	-	-	-	ἐπ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
ἀρθμῷ	-	-	m	ἀρθμός	-	s	-	n	-	-	ἀρθμῷ
καὶ	-	-	-	καί	-	-	-	d	-	-	καὶ
φιλότητι	-	-	-	φιλότης	-	s	-	n	-	-	φιλότητι
,	-	-	-	,	-	-	-	u	-	-	,
525μή	-	-	-		-	s	-	n	-	-	525μή
τινα	-	-	m	τις	-	s	-	a	-	-	τινα
φίλτερον	-	-	m	φίλτερος	-	s	-	a	-	-	φίλτερον
ἄλλον	a	-	m	ἄλλος	-	s	-	a	-	-	ἄλλον
ἐν	-	-	-	ἐν	-	-	-	a	-	-	ἐν
ἀθανάτοισιν	-	-	-	ἀθάνατος	-	-	-	a	-	-	ἀθανάτοισιν
ἔσεσθαι	-	-	-	εἰμί	-	-	-	v	-	-	ἔσεσθαι
,	-	-	-	,	-	-	-	u	-	-	,
μήτε	-	-	-	μήτε	-	-	-	d	-	-	μήτε
θεὸν	a	-	m	θεός	-	s	-	n	-	-	θεὸν
μήτ	-	-	-	μήτε	-	-	-	d	-	-	μήτ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
ἄνδρα	a	-	m	ἀνήρ	-	s	-	n	-	-	ἄνδρα
Διὸς	-	-	m	Ζεύς	-	s	-	n	-	-	Διὸς
γόνον	a	-	m	γόνος	-	s	-	n	-	-	γόνον
:	-	-	-	:	-	-	-	u	-	-	:
ἐκ	-	-	-	ἐκ	-	-	-	r	-	-	ἐκ
δὲ	-	-	-	δέ	-	-	-	d	-	-	δὲ
τέλειον	-	-	-	τέλειος	-	s	-	a	-	-	τέλειον
[	-	-	-	[	-	-	-	u	-	-	[
αἰετὸν	-	-	m	ἀετός	-	s	-	n	-	-	αἰετὸν
ἧκε	-	-	-	ἵημι	-	s	-	v	-	-	ἧκε
πατήρ	-	-	m	πατήρ	-	s	-	n	-	-	πατήρ
:	-	-	-	:	-	-	-	u	-	-	:
ὁ	-	-	m	ὁ	-	s	-	l	-	-	ὁ
δ	-	-	-	δ	-	-	-	-	-	-	δ
᾽	-	-	-	̓	-	-	-	-	-	-	 ̓
ἐπώμοσεν	-	-	-	ἐπόμνυμι	-	s	-	v	-	-	ἐπώμοσεν
:	-	-	-	:	-	-	-	u	-	-	:
ἦ	-	-	-	ἦ	-	s	-	v	-	-	ἦ
σε	-	-	-	σύ	-	s	-	p	-	-	σε
μάλ	-	-	-	μάλα	-	-	-	-	-	-	μάλ
᾽	-	-	-	̓	-	-	-	u	-	-	 ̓
οἶον	-	-	-	οἶος	-	s	-	a	-	-	οἶον
]	-	-	-	]	-	-	-	u	-	-	]
σύμβολον	a	-	m	σύμβολον	-	s	-	a	-	-	σύμβολον
ἀθανάτων	-	-	m	ἀθάνατος	-	p	-	a	-	-	ἀθανάτων
ποιήσομαι	-	-	-	ποιέω	-	s	-	v	-	-	ποιήσομαι
ἠδ	-	-	-	ἠδέ	-	-	-	d	-	-	ἠδ
᾽	-	-	-	̓ ̓	-	-	-	a	-	-	 ̓
ἅμα	-	-	-	ἅμα	-	-	-	a	-	-	ἅμα
πάντων	-	-	m	πᾶς	-	-	-	a	-	-	πάντων
,	-	-	-	,	-	-	-	u	-	-	,
πιστὸν	-	-	m	πιστός	-	s	-	a	-	-	πιστὸν
ἐμῷ	-	-	m	ἐμός	-	s	-	a	-	-	ἐμῷ
θυμῷ	-	-	m	θυμός	-	s	-	n	-	-	θυμῷ
καὶ	-	-	-	καί	-	-	-	d	-	-	καὶ
τίμιον	-	-	-	τίμιος	-	s	-	a	-	-	τίμιον
:	-	-	-	:	-	-	-	u	-	-	:
αὐτὰρ	-	-	-	ἀτάρ	-	-	-	a	-	-	αὐτὰρ
ἔπειτα	-	-	-	ἔπειτα	-	-	-	a	-	-	ἔπειτα
ὄλβου	-	-	m	ὄλβος	-	s	-	n	-	-	ὄλβου
καὶ	-	-	-	καί	-	-	-	c	-	-	καὶ
πλούτου	-	-	m	πλοῦτος	-	s	-	n	-	-	πλούτου
δώσω	-	-	-	δίδωμι	-	s	-	v	-	-	δώσω
περικαλλέα	-	-	-	περικαλλής	-	s	-	a	-	-	περικαλλέα
ῥάβδον	a	-	-	ῥάβδος	-	s	-	a	-	-	ῥάβδον
,	-	-	-	,	-	-	-	u	-	-	,
530χρυσείην	a	-	f		-	s	-	a	-	-	530χρυσείην
,	-	-	-	,	-	-	-	u	-	-	,
τριπέτηλον	a	-	-	τριπέτηλος	-	s	-	a	-	-	τριπέτηλον
,	-	-	-	,	-	-	-	u	-	-	,
ἀκήριον	-	-	-	ἀκήριος	-	s	-	a	-	-	ἀκήριον
ἥ	-	-	-	ὅς	-	s	-	a	-	-	ἥ
σε	-	-	-	σύ	-	s	-	p	-	-	σε
φυλάξει	-	-	-	φυλάσσω	-	s	-	v	-	-	φυλάξει
πάντας	-	-	m	πᾶς	-	p	-	a	-	-	πάντας
ἐπικραίνουσ	-	-	-	ἐπικραίνω	-	s	-	v	-	-	ἐπικραίνουσ
᾽	-	-	-	̓ ̓	-	-	-	n	-	-	 ̓
ἄθλους	-	-	m	ἆθλος	-	p	-	n	-	-	ἄθλους
ἐπέων	-	-	-	ἔπος	-	p	-	n	-	-	ἐπέων
τε	-	-	-	τε	-	-	-	d	-	-	τε
καὶ	-	-	-	καί	-	-	-	d	-	-	καὶ
ἔργων	-	-	n	ἔργον	-	p	-	n	-	-	ἔργων
τῶν	-	-	n	ὁ	-	p	-	a	-	-	τῶν
ἀγαθῶν	-	-	n	ἀγαθός	-	p	-	a	-	-	ἀγαθῶν
,	-	-	-	,	-	-	-	u	-	-	,
ὅσα	-	-	-	ὅσος	-	p	-	a	-	-	ὅσα
φημὶ	-	-	-	φημί	-	s	-	v	-	-	φημὶ
δαήμεναι	-	-	-	δάω	-	-	-	v	-	-	δαήμεναι
ἐκ	-	-	-	ἐκ	-	-	-	r	-	-	ἐκ
Διὸς	-	-	m	Ζεύς	-	s	-	n	-	-	Διὸς
ὀμφῆς	-	-	f	ὀμφή	-	s	-	n	-	-	ὀμφῆς
.	-	-	-	.	-	-	-	u	-	-	.
μαντείην	-	-	-	μαντεία	-	s	-	a	-	-	μαντείην
δέ	-	-	-	δέ	-	-	-	-	-	-	δέ
,	-	-	-	,	-	-	-	u	-	-	,
φέριστε	-	-	-	φέριστος	-	s	-	a	-	-	φέριστε
,	-	-	-	,	-	-	-	u	-	-	,
διοτρεφές	-	-	-	διοτρεφής	-	s	-	a	-	-	διοτρεφές
,	-	-	-	,	-	-	-	u	-	-	,
ἣν	-	-	-	ὅς	-	s	-	p	-	-	ἣν
ἐρεείνεις	-	-	-	ἐρεείνω	-	s	-	v	-	-	ἐρεείνεις
,	-	-	-	,	-	-	-	u	-	-	,
οὔτε	-	-	-	οὔτε	-	-	-	p	-	-	οὔτε
σὲ	-	-	-	σύ	-	s	-	p	-	-	σὲ
θέσφατόν	-	-	-	θέσφατος	-	s	-	a	-	-	θέσφατόν
ἐστι	-	-	-	εἰμί	-	s	-	v	-	-	ἐστι
δαήμεναι	-	-	-	δάω	-	-	-	v	-	-	δαήμεναι
οὔτε	-	-	-	οὔτε	-	-	-	d	-	-	οὔτε
τιν	-	-	-	τις	-	s	-	p	-	-	τιν
᾽	-	-	-	̓ ̓	-	-	-	p	-	-	 ̓
ἄλλον	-	-	m	ἄλλος	-	s	-	p	-	-	ἄλλον
535ἀθανάτων	-	-	-		-	s	-	a	-	-	535ἀθανάτων
:	-	-	-	:	-	-	-	u	-	-	:
τὸ	-	-	-	ὁ	-	s	-	l	-	-	τὸ
γὰρ	-	-	-	γάρ	-	-	-	a	-	-	γὰρ
οἶδε	-	-	-	οἶδα	-	s	-	v	-	-	οἶδε
Διὸς	-	-	m	Ζεύς	-	s	-	n	-	-	Διὸς
νόος	-	-	m	νόος	-	s	-	n	-	-	νόος
:	-	-	-	:	-	-	-	p	-	-	:
αὐτὰρ	-	-	-	ἀτάρ	-	-	-	a	-	-	αὐτὰρ
ἐγώ	-	-	m	ἐγώ	-	s	-	p	-	-	ἐγώ
γε	-	-	-	γε	-	s	-	v	-	-	γε
πιστωθεὶς	-	-	m	πιστόω	-	s	-	v	-	-	πιστωθεὶς
κατένευσα	-	-	-	κατανεύω	-	s	-	v	-	-	κατένευσα
καὶ	-	-	-	καί	-	-	-	d	-	-	καὶ
ὤμοσα	-	-	-	ὄμνυμι	-	s	-	v	-	-	ὤμοσα
καρτερὸν	-	-	m	καρτερός	-	s	-	a	-	-	καρτερὸν
ὅρκον	-	-	m	ὅρκος	-	s	-	n	-	-	ὅρκον
,	-	-	-	,	-	-	-	u	-	-	,
μή	-	-	-	μή	-	-	-	d	-	-	μή
τινα	-	-	m	τις	-	s	-	a	-	-	τινα
νόσφιν	-	-	-	νόσφι	-	-	-	a	-	-	νόσφιν
ἐμεῖο	-	-	m	ἐγώ	-	s	-	p	-	-	ἐμεῖο
θεῶν	-	-	m	θεός	-	s	-	n	-	-	θεῶν
αἰειγενετάων	-	-	m	αἰειγενέτης	-	-	-	a	-	-	αἰειγενετάων
ἄλλον	a	-	m	ἄλλος	-	s	-	a	-	-	ἄλλον
γ	-	-	-	γε	-	-	-	n	-	-	γ
᾽	-	-	-	̓ ̓	-	-	-	p	-	-	 ̓
εἴσεσθαι	-	-	-	οἶδα	-	-	-	v	-	-	εἴσεσθαι
Ζηνὸς	-	-	m	Ζεύς	-	s	-	n	-	-	Ζηνὸς
πυκινόφρονα	a	-	m	πυκινόφρων	-	s	-	a	-	-	πυκινόφρονα
βουλήν	a	-	f	βουλή	-	s	-	n	-	-	βουλήν
.	-	-	-	.	-	-	-	u	-	-	.
καὶ	-	-	-	καί	-	-	-	c	-	-	καὶ
σύ	-	-	-	σύ	-	s	-	p	-	-	σύ
,	-	-	-	,	-	-	-	u	-	-	,
κασίγνητε	-	-	-	κασίγνητος	-	s	-	n	-	-	κασίγνητε
χρυσόρραπι	-	-	-	χρυσόρραπις	-	s	-	a	-	-	χρυσόρραπι
,	-	-	-	,	-	-	-	u	-	-	,
μή	-	-	-	μή	-	-	-	d	-	-	μή
με	-	-	-	ἐγώ	-	s	-	p	-	-	με
κέλευε	-	-	-	κελεύω	-	s	-	v	-	-	κέλευε
540θέσφατα	-	-	-		-	s	-	a	-	-	540θέσφατα
πιφαύσκειν	-	-	-	πιφαύσκω	-	-	-	v	-	-	πιφαύσκειν
,	-	-	-	,	-	-	-	u	-	-	,
ὅσα	-	-	-	ὅσος	-	s	-	a	-	-	ὅσα
μήδεται	-	-	-	μήδομαι	-	s	-	v	-	-	μήδεται
εὐρύοπα	-	-	m	εὐρύοπα	-	s	-	a	-	-	εὐρύοπα
Ζεύς	-	-	m	Ζεύς	-	s	-	n	-	-	Ζεύς
.	-	-	-	.	-	-	-	u	-	-	.
ἀνθρώπων	g	-	m	ἄνθρωπος	-	p	-	n	-	-	ἀνθρώπων
δ	-	-	-	δ	-	-	-	n	-	-	δ
᾽	-	-	-	̓	-	-	-	-	-	-	 ̓
ἄλλον	a	-	m	ἄλλος	-	s	-	a	-	-	ἄλλον
δηλήσομαι	-	-	-	δηλέομαι	-	s	-	v	-	-	δηλήσομαι
,	-	-	-	,	-	-	-	u	-	-	,
ἄλλον	a	-	m	ἄλλος	-	s	-	a	-	-	ἄλλον
ὀνήσω	-	-	-	ὀνίνημι	-	s	-	v	-	-	ὀνήσω
,	-	-	-	,	-	-	-	u	-	-	,
πολλὰ	a	-	-	πολύς	-	p	-	a	-	-	πολλὰ
περιτροπέων	-	-	m	περιτροπέω	-	s	-	v	-	-	περιτροπέων
ἀμεγάρτων	-	-	m	ἀμέγαρτος	-	p	-	a	-	-	ἀμεγάρτων
φῦλ	a	-	-		-	s	-	n	-	-	φῦλ
᾽	-	-	-	̓	-	-	-	u	-	-	 ̓
ἀνθρώπων	-	-	m	ἄνθρωπος	-	p	-	n	-	-	ἀνθρώπων
.	-	-	-	.	-	-	-	u	-	-	.
καὶ	-	-	-	καί	-	-	-	d	-	-	καὶ
μὲν	-	-	-	μέν	-	-	-	d	-	-	μὲν
ἐμῆς	-	-	f	ἐμός	-	s	-	p	-	-	ἐμῆς
ὀμφῆς	-	-	f	ὀμφή	-	s	-	n	-	-	ὀμφῆς
ἀπονήσεται	-	-	-	ἀπονέω	-	s	-	v	-	-	ἀπονήσεται
,	-	-	-	,	-	-	-	u	-	-	,
ὅς	-	-	-	ὅς	-	s	-	p	-	-	ὅς
τις	-	-	f	τις	-	s	-	p	-	-	τις
ἂν	-	-	-	ἄν1	-	-	-	d	-	-	ἂν
ἔλθῃ	-	-	-	ἔρχομαι	-	s	-	v	-	-	ἔλθῃ
φωνῇ	-	-	f	φωνή	-	s	-	n	-	-	φωνῇ
καὶ	-	-	-	καί	-	-	-	d	-	-	καὶ
πτερύγεσσι	-	-	f	πτέρυξ	-	s	-	n	-	-	πτερύγεσσι
τεληέντων	-	-	m	τελήεις	-	-	-	a	-	-	τεληέντων
οἰωνῶν	-	-	m	οἰωνός	-	s	-	n	-	-	οἰωνῶν
:	-	-	-	:	-	-	-	u	-	-	:
545οὗτος	-	-	f	νοοῦτος	-	s	-	a	-	-	545οὗτος
ἐμῆς	-	-	f	ἐμός	-	s	-	p	-	-	ἐμῆς
ὀμφῆς	-	-	-	ὀμφή	-	s	-	n	-	-	ὀμφῆς
ἀπονήσεται	-	-	-	ἀπονίναμαι	-	s	-	v	-	-	ἀπονήσεται
,	-	-	-	,	-	-	-	u	-	-	,
οὐδ	-	-	-	οὐδέ	-	-	-	d	-	-	οὐδ
᾽	-	-	-	̓ ̓	-	-	-	u	-	-	 ̓
ἀπατήσω	-	-	-	ἀπατάω	-	s	-	v	-	-	ἀπατήσω
.	-	-	-	.	-	-	-	u	-	-	.
ὃς	-	-	m	ὅς	-	s	-	p	-	-	ὃς
δέ	-	-	-	δέ	-	-	-	d	-	-	δέ
κε	-	-	-	ἄν	-	-	-	g	-	-	κε
μαψιλόγοισι	-	-	m	μαψίλογος	-	s	-	a	-	-	μαψιλόγοισι
πιθήσας	-	-	m	πείθω	-	s	-	v	-	-	πιθήσας
οἰωνοῖσι	-	-	m	οἰωνός	-	s	-	n	-	-	οἰωνοῖσι
μαντείην	-	-	-	μαντεία	-	s	-	n	-	-	μαντείην
ἐθέλῃσι	-	-	-	ἐθέλω	-	s	-	v	-	-	ἐθέλῃσι
παρὲκ	-	-	-	παρέξ	-	-	-	n	-	-	παρὲκ
νόον	-	-	m	νόος	-	s	-	v	-	-	νόον
ἐξερεείνειν	-	-	-	ἐξερεείνω	-	-	-	v	-	-	ἐξερεείνειν
ἡμετέρην	-	-	-	ἡμέτερος	-	s	-	a	-	-	ἡμετέρην
,	-	-	-	,	-	-	-	v	-	-	,
νοέειν	-	-	-	νοέω	-	-	-	v	-	-	νοέειν
δὲ	-	-	-	δέ	-	-	-	d	-	-	δὲ
θεῶν	-	-	-	θεός	-	-	-	v	-	-	θεῶν
πλέον	-	-	-	πλέος	-	s	-	v	-	-	πλέον
αἰὲν	-	-	-	ἀεί	-	-	-	d	-	-	αἰὲν
ἐόντων	-	-	-	εἰμί	-	-	-	v	-	-	ἐόντων
,	-	-	-	,	-	-	-	u	-	-	,
φήμ	-	-	-	φημί	-	s	-	v	-	-	φήμ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
,	-	-	-	,	-	-	-	u	-	-	,
ἁλίην	a	-	-	ἁλία	-	s	-	n	-	-	ἁλίην
ὁδὸν	-	-	-	ὁδός	-	s	-	n	-	-	ὁδὸν
εἶσιν	-	-	-	εἶμι	-	s	-	v	-	-	εἶσιν
.	-	-	-	.	-	-	-	u	-	-	.
ἐγὼ	-	-	-	ἐγώ	-	s	-	p	-	-	ἐγὼ
δέ	-	-	-	δέ	-	-	-	d	-	-	δέ
κε	-	-	-	ἄν	-	-	-	g	-	-	κε
δῶρα	-	-	-	δῶρον	-	p	-	n	-	-	δῶρα
δεχοίμην	-	-	-	δέχομαι	-	s	1	v	-	-	δεχοίμην
.	-	-	-	.	-	-	-	u	-	-	.
550ἄλλο	-	-	-		-	s	-	n	-	-	550ἄλλο
δέ	-	-	-	δέ	-	-	-	d	-	-	δέ
τοι	-	-	-	σύ	-	s	-	p	-	-	τοι
ἐρέω	-	-	-	ἐρῶ	-	s	-	v	-	-	ἐρέω
,	-	-	-	,	-	-	-	u	-	-	,
Μαίης	-	-	-	Μαῖα	-	s	-	n	-	-	Μαίης
ἐρικυδέος	-	-	-	ἐρικυδής	-	s	-	a	-	-	ἐρικυδέος
υἱὲ	-	-	-	υἱός	-	s	-	n	-	-	υἱὲ
καὶ	-	-	-	καί	-	-	-	a	-	-	καὶ
Διὸς	-	-	m	Ζεύς	-	s	-	n	-	-	Διὸς
